"PRODUCTION_NO"	"CHANNEL_ID"	"START_TIME"	"FIRST_PUB"	"PUB_DESCRIPTION"	"PUB_SOURCE_URL"	"PUB_TITLE"	"LAST_CHANGED_DATE"	"ON_DEMAND_FILENAME"	"PUB_SOURCE_URL_UPPER"	"ON_DEMAND_RESOURCE_PATH_UPPER"	"PUBLIC_URL"
830206210	88	29-05-2012 19:07			"dka/00000000-0000-0000-0000-0000c3870016"	"Henrik Solgårds solokoncert (11:13)"	10-12-2012 12:27	"56506_720x576x6m.mp4"	"DKA/00000000-0000-0000-0000-0000C3870016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MM//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c3870016"
505498190	88	29-05-2012 19:07			"dka/00000000-0000-0000-0000-0000c4660016"	"H.O.P.L.A."	12-06-2012 13:24	"68764_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C4660016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/3/20/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c4660016"
591077860	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000c4670016"	"Den Vægelsindede."	12-06-2012 13:24	"65184_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C4670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/16/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c4670016"
928176000	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000c4680016"	"Sjælen på vrangen, 4:6."	12-06-2012 13:24	"67922_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C4680016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/12/7/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c4680016"
505497540	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c5660016"	"H.O.P.L.A."	12-06-2012 13:24	"68740_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C5660016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/3/20/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c5660016"
591078080	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c5670016"	"Absolut Holberg."	12-06-2012 13:24	"65134_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C5670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/11/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c5670016"
928175970	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c5680016"	"Sjælen på vrangen, 3:6."	12-06-2012 13:24	"67921_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C5680016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/12/7/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c5680016"
404490240	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c5690016"	"Marx og Coca Cola 1. del"	12-06-2012 13:24	"52648_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C5690016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/3/2/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c5690016"
102782890	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c56a0016"	"Krydsild. Socialdemokratiet."	12-06-2012 13:24	"64970_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C56A0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/9/6/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c56a0016"
506005980	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000c56b0016"	"Jensen Tonajt live, 1:5."	12-06-2012 13:24	"65511_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000C56B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/5/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000c56b0016"
231112440	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf670016"	"SPOT - Ib Tardini. "	12-06-2012 13:29	"32644_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/10/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf670016"
404150730	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf690016"	"Figaros bryllup, 2. del"	12-06-2012 13:29	"63719_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF690016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/2/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf690016"
202816380	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf6b0016"	"En underlig fisk"	12-06-2012 13:29	"63645_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF6B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/1/13/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf6b0016"
518193360	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf6c0016"	"Ud af skabet, 01:10."	12-06-2012 13:29	"65805_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF6C0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/3/21/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf6c0016"
591052010	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf6d0016"	"Madsen & Co. 25. del. Max springer ud."	12-06-2012 13:29	"65554_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF6D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf6d0016"
903095750	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf6e0016"	"Jul i Værkstedet, 1:4."	12-06-2012 13:29	"65452_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/30/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf6e0016"
808126330	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf6f0016"	"Ingrid og Lillebror. Vinden i piletræerne."	12-06-2012 13:29	"52619_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CF6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-01-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf6f0016"
522078610	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf700016"	"Hallo - jorden kalder"	12-06-2012 13:29	"53931_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CF700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/09-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf700016"
801856470	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf710016"	"Palle Lauring"	12-06-2012 13:29	"54634_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CF710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/10-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf710016"
606390950	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf730016"	"Michael Laudrup til 4-1 mod Sovjet"	12-06-2012 13:29	"64453_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/5/26/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf730016"
522002630	88	29-05-2012 18:57			"dka/00000000-0000-0000-0000-0000cf740016"	"Husk lige tandbørsten. 13.01.1995."	12-06-2012 13:29	"54173_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000CF740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf740016"
591005790	88	29-05-2012 17:31			"dka/00000000-0000-0000-0000-0000cf760016"	"Riget 2. Pandæmonium. 4:4."	12-06-2012 13:29	"60253_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/20-12-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf760016"
808988990	88	29-05-2012 19:01			"dka/00000000-0000-0000-0000-0000cf770016"	"Ude på noget 11:13."	12-06-2012 13:29	"54582_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000CF770016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/16-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000cf770016"
404002540	88	29-05-2012 18:30			"dka/00000000-0000-0000-0000-0000db6d0016"	"Rundt om Selma"	12-06-2012 13:33	"52059_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB6D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/12/19/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db6d0016"
808826820	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db6e0016"	"Torvet 20:24"	12-06-2012 13:33	"65257_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB6E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db6e0016"
505827510	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db6f0016"	"Pet Shop Boys"	12-06-2012 13:33	"53696_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000DB6F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/04-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db6f0016"
202175300	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db700016"	"Arne Jacobsen "	12-06-2012 13:33	"54856_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000DB700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/10-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db700016"
214130110	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db710016"	"Historier fra en politistation"	12-06-2012 13:33	"53778_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000DB710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/01-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db710016"
505926680	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db720016"	"Telefonen Ringer (1964-67)"	12-06-2012 13:33	"21644_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/27/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db720016"
606355530	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db730016"	"Allan Simonsens straffespark på Wembley"	12-06-2012 13:33	"64434_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/5/26/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db730016"
902286990	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db740016"	"Hund og Hund imellem 17.02.1998."	12-06-2012 13:33	"54125_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000DB740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db740016"
404134020	88	29-05-2012 18:47			"dka/00000000-0000-0000-0000-0000db750016"	"Fiskerne, 5:6."	12-06-2012 13:34	"51398_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/08-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db750016"
591033220	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db760016"	"TAXA. 28. afsnit."	12-06-2012 13:34	"60191_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/24-11-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db760016"
902285830	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db780016"	"Den hemmelige tunnel, 01:24."	12-06-2012 13:34	"47797_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000DB780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/11/30/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db780016"
808856140	88	29-05-2012 00:00			"dka/00000000-0000-0000-0000-0000db850016"	"Politiskolen anno 1981"	10-12-2012 12:30	"ungdomsredaktionen_politiskolen.mp4"	"DKA/00000000-0000-0000-0000-0000DB850016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/PIRAT_OLD_SCHOOL//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db850016"
830914133	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db860016"	"HALVSENT: Gigi Freddie Petersen går amok"	10-12-2012 12:30	"net_pirat_tv_halvsent_giggifp_00830914133.mp4"	"DKA/00000000-0000-0000-0000-0000DB860016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db860016"
522238830	88	29-05-2012 18:46			"dka/00000000-0000-0000-0000-0000db870016"	"Mandrilaftalen: Nanny Melissa"	10-12-2012 12:30	"57565_720x576x6m.mp4"	"DKA/00000000-0000-0000-0000-0000DB870016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MM//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000db870016"
404669800	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76a0016"	"Nævningen"	12-06-2012 13:38	"67052_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E76A0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/8/26/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76a0016"
587031410	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76b0016"	"Frihedens skygge, 4."	12-06-2012 13:38	"65965_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E76B0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/4/27/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76b0016"
522049190	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76c0016"	"TV-Ansjosen (1996) 3:8"	12-06-2012 13:38	"65714_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E76C0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/3/16/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76c0016"
522220030	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76d0016"	"Bamses Venner med gæster."	12-06-2012 13:38	"65553_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E76D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2011/1/6/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76d0016"
808825420	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76e0016"	"Torvet 07:24"	12-06-2012 13:38	"65191_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E76E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/24/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76e0016"
505910410	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e76f0016"	"Folklobeat"	12-06-2012 13:38	"53626_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000E76F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/04-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e76f0016"
202392910	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7700016"	"Danmark under sejl"	12-06-2012 13:38	"55248_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000E7700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/16-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7700016"
202083020	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7710016"	"Portræt af en pige "	12-06-2012 13:38	"54070_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000E7710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/01-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7710016"
522134380	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7720016"	"Tæskeholdet. 02.05.1997."	12-06-2012 13:38	"55456_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E7720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/19-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7720016"
505269400	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7740016"	"MATADOR - 04:24. ""Skyggetanten"". "	12-06-2012 13:38	"40274_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E7740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/08-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7740016"
212978950	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7750016"	"Dilemma - Flasken i skuffen"	12-06-2012 13:38	"63654_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E7750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/1/18/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7750016"
902321300	88	29-05-2012 19:04			"dka/00000000-0000-0000-0000-0000e7780016"	"Den hemmelige tunnel, 18:24."	12-06-2012 13:38	"47693_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E7780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e7780016"
214665650	88	29-05-2012 19:18			"dka/00000000-0000-0000-0000-0000e8660016"	"Magtens billeder - Hotel Copenhagen"	12-06-2012 13:38	"12406_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E8660016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/3/14/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e8660016"
591016480	88	29-05-2012 19:18			"dka/00000000-0000-0000-0000-0000e8670016"	"Landsbyen, 31:44."	12-06-2012 13:38	"68237_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000E8670016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2012/1/11/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000e8670016"
830089070	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f46d0016"	"Bertelsen - De Uaktuelle Nyheder. 6:8"	12-06-2012 13:43	"26854_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F46D0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/12/21/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f46d0016"
591023260	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f46e0016"	"Madsen & Co. 16. del: Weekend for to?"	12-06-2012 13:43	"65174_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F46E0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/11/27/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f46e0016"
505462830	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f46f0016"	"Spil op."	12-06-2012 13:43	"53582_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000F46F0016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/04-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f46f0016"
802602820	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4700016"	"PLAN B fra U.land"	12-06-2012 13:43	"54020_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000F4700016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/09-02-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4700016"
213409280	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4710016"	"Færdigt arbejde! "	12-06-2012 13:43	"55109_512x384x400K.flv"	"DKA/00000000-0000-0000-0000-0000F4710016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/04-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4710016"
591035940	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4720016"	"Edderkoppen, 2:6."	12-06-2012 13:43	"64251_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F4720016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/9/2/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4720016"
606617830	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4730016"	"VM fodbold 90: Danmark - Grækenland. 1:2"	12-06-2012 13:43	"64401_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F4730016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2010/5/23/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4730016"
808898730	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4740016"	"Tak fordi vi kom. 5:8"	12-06-2012 13:43	"28282_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F4740016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/02-03-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4740016"
505078810	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4750016"	"Uha-uha. 24.11.1973."	12-06-2012 13:43	"63559_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F4750016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/27/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4750016"
800638010	88	29-05-2012 17:35			"dka/00000000-0000-0000-0000-0000f4760016"	"Der var en dreng, der ku' li' en pige m. SMSJKM. MGP 2006."	12-06-2012 13:43	"58785_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000F4760016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/14-09-2008/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000f4760016"
801972700	88	29-05-2012 18:42			"dka/00000000-0000-0000-0000-0000ff780016"	"Bamses Julerejse, 07:24"	12-06-2012 13:47	"46889_720x540x1400K.mp4"	"DKA/00000000-0000-0000-0000-0000FF780016"	"RTMP://VOD-BONANZA.GSS.DR.DK/BONANZA/MP4:BONANZA/2009/12/6/"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ff780016"
831013125	88	29-05-2012 18:42			"dka/00000000-0000-0000-0000-0000ff830016"	"DR. VALERIUS: Spedalskes penge"	10-12-2012 12:35	"pirat_net_valerius_afsnit_9_spedalsk.mp4"	"DKA/00000000-0000-0000-0000-0000FF830016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/VALERIUS//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ff830016"
830914200	88	29-05-2012 18:42			"dka/00000000-0000-0000-0000-0000ff850016"	"DØDSSYGE JOKES: Bøssebar (6:10)"	10-12-2012 12:35	"net_pirat_tv_doedsyge_boessebar_00830914200.mp4"	"DKA/00000000-0000-0000-0000-0000FF850016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/DJOKES//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ff850016"
928395230	88	29-05-2012 18:42			"dka/00000000-0000-0000-0000-0000ff860016"	"Wulffmorgenthaler: Skolefotografen"	10-12-2012 12:35	"60347_720x576x6m.mp4"	"DKA/00000000-0000-0000-0000-0000FF860016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MM//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ff860016"
830108550	88	29-05-2012 17:36			"dka/00000000-0000-0000-0000-0000ff870016"	"Elsker, elsker ikke: de tre små ord"	10-12-2012 12:35	"59860_720x576x6m.mp4"	"DKA/00000000-0000-0000-0000-0000FF870016"	"RTMP://VOD.DR.DK/PIRAT/MP4:VIDEO/MM//"	"http://www.danskkulturarv.dk/chaos_post/00000000-0000-0000-0000-0000ff870016"
